Company,Website,Equity Stake,Year,LinkedIn URL,NewUrl,NewPost-Val,URL
Fanpowered,www.fanpowered.com,0.33,2019,http://www.linkedin.com/company/fanpowered,,0.33M,https://fanpowered.com
Favwide,www.favwide.com,0.33,2016,http://www.linkedin.com/company/favwide,,0.33M,https://favwide.com
Favorefans,www.favorefans.com,0.33,2021,http://www.linkedin.com/company/favorefans,,0.33M,https://favorefans.com
Feedsforless,www.feedsforless.com,0.07,2021,http://www.linkedin.com/company/feedsforless,,0.07M,https://feedsforless.com
Fetefully,www.fetefully.com,0.33,2016,http://www.linkedin.com/company/fetefully,,0.33M,https://fetefully.com
Ficenetwork,www.ficenetwork.com,0.33,2018,http://www.linkedin.com/company/ficenetwork,,0.33M,https://ficenetwork.com
Fieldapp (Application),www.fieldapp.co,0.33,2016,http://www.linkedin.com/company/fieldapp,,0.33M,https://fieldapp.co
Filingmate,www.filingmate.com,1,2017,http://www.linkedin.com/company/filingmate,,1M,https://filingmate.com
Fincura,www.fincura.com,0.67,2016,http://www.linkedin.com/company/fincura,,0.67M,https://fincura.com
Findsisterhood,www.findsisterhood.com,1,2018,http://www.linkedin.com/company/findsisterhood,,1M,https://findsisterhood.com
Finite,www.finite.com,0.33,2017,http://www.linkedin.com/company/finite,,0.33M,https://finite.com
Finrophy,www.finrophy.com,1,2020,http://www.linkedin.com/company/finrophy,,1M,https://finrophy.com
Firros,www.firros.com,0.33,2016,http://www.linkedin.com/company/firros,,0.33M,https://firros.com
Firemos Memos,www.firemos.com,0.33,2016,http://www.linkedin.com/company/firemos-memos,,0.33M,https://firemos.com
Firstsaturday Lime,www.firstsaturdaylime.com,0.33,2024,http://www.linkedin.com/company/firstsaturdaylime,,0.33M,https://firstsaturdaylime.com
Fishfix,www.fishfix.com,0.4,2017,http://www.linkedin.com/company/fishfix,,0.4M,https://fishfix.com
Fitbyphase,www.fitbyphase.com,0.8,2016,http://www.linkedin.com/company/fitbyphase,,0.8M,https://fitbyphase.com
Fitmania,www.fitmania.io,0.38,2017,http://www.linkedin.com/company/fitbyphase,,0.38M,https://fitmania.io
Fivemics,www.fivemics.com,0.33,2021,http://www.linkedin.com/company/fivemics,,0.33M,https://fivemics.com
Fivemics,www.fivemics.io,0.33,2019,http://www.linkedin.com/company/fivemics,,0.33M,https://fivemics.io
Flathomecare,www.flathomecare.com,0.33,2023,http://www.linkedin.com/company/flathomecare,,0.33M,https://flathomecare.com
Flexble Tech,www.flexible.tech,0.33,2020,http://www.linkedin.com/company/tryflathomecare,,0.33M,https://flexible.tech
Fledging,www.fledging.care,0.83,2017,http://www.linkedin.com/company/fledging,,0.83M,https://fledging.care
Flexie,goflexie.com,0.53,2016,http://www.linkedin.com/company/goflexie,,0.53M,https://exie.com
Flexpoint,www.getflexpoint.com,0.33,2019,http://www.linkedin.com/company/getflexpoint,,0.33M,https://getflexpoint.com
Flexspark,www.flexspark.cc,0.33,2021,http://www.linkedin.com/company/flexspark,,0.33M,https://flexspark.cc
Flexstik,www.flexstik.com,1,2016,http://www.linkedin.com/company/flexstik,,1M,https://flexstik.com
Feelslikefloating,feelslikefloating.com,0.33,2023,http://www.linkedin.com/company/feelslikefloating,,0.33M,https://slikefloating.com
Florenceedu (Educational and Training Service...,www.florenceedu.com,0.4,2018,http://www.linkedin.com/company/florenceedu,,0.4M,https://florenceedu.com
Fixsolutions,www.fixsolutions.com,0.83,2020,http://www.linkedin.com/company/fixsolutions,,0.83M,https://fixsolutions.com
Flyteal (Business/Productivity Software),www.flyteal.com,0.15,2018,http://www.linkedin.com/company/flyteal,,0.15M,https://flyteal.com
Flyupav,www.flyupav.com,0.62,2019,http://www.linkedin.com/company/flyupav,,0.62M,https://flyupav.com
Foreverly,www.foreverly.co,0.33,2021,http://www.linkedin.com/company/foreverly,,0.33M,https://foreverly.co
Foundrysix,www.foundrysix.com,0.7,2017,http://www.linkedin.com/company/foundrysix,,0.7M,https://foundrysix.com
Freeflow Relay (Human Capital Services),www.freerelay.com,0.33,2018,http://www.linkedin.com/company/freerelay,,0.33M,https://freerelay.com
Freespeechnow.ai,www.freespeechnow.ai,1,2018,http://www.linkedin.com/company/freespeechnow-ai,,1M,https://freespeechnow.ai
Freezenit,www.freezenit.com,0.33,2022,http://www.linkedin.com/company/freezenit,,0.33M,https://freezenit.com
Freshcar,www.freshcar.com,0.38,2023,http://www.linkedin.com/company/freshcar,,0.38M,https://freshcar.com
Friendlyshoes (Footwear),www.friendlyshoes.com,0.33,2016,http://www.linkedin.com/company/friendlyshoes,,0.33M,https://friendlyshoes.com
Frontiermedialabs,www.frontiermedialabs.com,0.33,2019,http://www.linkedin.com/company/frontiermedialabs,,0.33M,https://frontiermedialabs.com
Frontlineig (Human Capital Services),www.frontlineig.com,0.38,2021,http://www.linkedin.com/company/frontlineig,,0.38M,https://frontlineig.com
Frootbot,www.frootbot.com,0.33,2016,http://www.linkedin.com/company/frootbot,,0.33M,https://frootbot.com
Frtfantasy,www.frtfantasy.com,0.25,2020,http://www.linkedin.com/company/frtfantasy,,0.25M,https://frtfantasy.com
Funkymello,www.funkymello.com,0.33,2021,http://www.linkedin.com/company/funkymello,,0.33M,https://funkymello.com
Furrend,www.furrend.xyz,0.5,2017,http://www.linkedin.com/company/furrend,,0.5M,https://furrend.xyz
